date,restaurant_id,customers,avg_order_value,revenue,food_cost,staff_cost,rent,operating_expenses,net_profit
2023-01-16,9,377,801.02,301984.54,134777.55,12876.86,32628.53,42113.96,79587.64
2023-01-16,10,148,556.59,82375.32,30476.47,37063.55,5013.57,10503.66,-681.92
2023-01-16,11,228,549.65,125320.2,44817.32,37268.98,5697.2,16114.82,21421.88
2023-01-16,12,417,604.72,252168.24,88035.81,34063.67,29181.17,34447.92,66439.67
2023-01-16,13,233,599.58,139702.14,52696.87,36702.25,5164.03,17769.37,27369.62
2023-01-16,14,298,824.67,245751.66,92357.57,75562.17,21097.03,29736.59,26998.29
2023-01-16,15,254,492.13,125001.02,46779.65,58822.94,8315.7,21772.61,-10689.88
2023-01-16,16,143,608.81,87059.83,37181.15,32467.35,12364.93,17918.18,-12871.78
2023-01-16,17,278,773.88,215138.64,76350.68,31354.66,17010.83,33355.94,57066.52
2023-01-16,18,197,612.77,120715.69,37546.17,28124.83,9060.63,19644.27,26339.79
2023-01-16,19,412,836.95,344823.4,138639.63,14716.15,22591.53,68178.8,100697.3
2023-01-16,20,155,670.78,103970.9,36479.52,71532.69,7077.03,16951.45,-28069.8
2023-01-17,1,273,702.55,191796.15,71925.8,9163.89,22959.53,23476.94,64269.98
2023-01-17,2,263,692.65,182166.95,67137.32,52509.9,11519.33,26104.36,24896.04
2023-01-17,3,263,731.66,192426.58,62418.43,42391.39,14066.03,33196.4,40354.32
2023-01-17,4,135,560.73,75698.55,32114.61,54278.69,11128.27,12880.62,-34703.64
2023-01-17,5,198,675.78,133804.44,47534.52,20686.45,9963.87,27188.12,28431.48
2023-01-17,6,245,671.22,164448.9,67226.49,37705.44,4691.93,18009.66,36815.38
2023-01-17,7,331,830.78,274988.18,114789.86,27075.56,16639.7,42276.56,74206.5
2023-01-17,8,181,620.05,112229.05,36539.18,21852.01,9709.8,18237.36,25890.71
2023-01-17,9,373,601.38,224314.74,90198.98,10694.55,32628.53,43676.99,47115.68
2023-01-17,10,144,484.54,69773.76,24215.25,31106.8,5013.57,11650.9,-2212.76
2023-01-17,11,234,665.99,155841.66,68270.82,46236.48,5697.2,26504.72,9132.43
2023-01-17,12,350,598.66,209531.0,69375.98,25726.63,29181.17,34285.38,50961.84
2023-01-17,13,187,555.3,103841.1,33849.85,52616.78,5164.03,14045.3,-1834.86
2023-01-17,14,323,776.16,250699.68,102320.24,58369.27,21097.03,43955.3,24957.84
2023-01-17,15,185,526.14,97335.9,32800.04,44555.81,8315.7,13013.86,-1349.52
2023-01-17,16,194,551.43,106977.42,36730.76,24266.85,12364.93,16166.13,17448.74
2023-01-17,17,272,657.66,178883.52,78718.6,45831.53,17010.83,22408.62,14913.94
2023-01-17,18,189,642.39,121411.71,43338.41,42084.71,9060.63,21299.41,5628.54
2023-01-17,19,339,785.29,266213.31,91462.35,19049.18,22591.53,47384.99,85725.26
2023-01-17,20,195,586.17,114303.15,38687.8,47926.07,7077.03,15011.57,5600.68
2023-01-18,1,303,821.25,248838.75,100636.78,10850.0,22959.53,39075.25,75317.17
2023-01-18,2,256,627.89,160739.84,64372.3,48786.55,11519.33,26817.67,9243.98
2023-01-18,3,237,675.72,160145.64,65275.96,16282.65,14066.03,29071.04,35449.95
2023-01-18,4,120,702.98,84357.6,30456.14,76426.77,11128.27,15470.91,-49124.48
2023-01-18,5,217,527.87,114547.79,50926.47,14221.41,9963.87,19297.66,20138.38
2023-01-18,6,199,501.47,99792.53,38531.89,32660.03,4691.93,18354.76,5553.92
2023-01-18,7,304,815.7,247972.8,80903.54,29409.39,16639.7,29772.3,91247.88
2023-01-18,8,153,719.32,110055.96,39570.53,19156.91,9709.8,21003.99,20614.73
2023-01-18,9,385,819.29,315426.65,136110.22,10203.88,32628.53,48206.58,88277.44
2023-01-18,10,155,715.92,110967.6,38026.85,74107.11,5013.57,16940.73,-23120.65
2023-01-18,11,235,705.25,165733.75,70877.52,32136.06,5697.2,20817.92,36205.05
2023-01-18,12,326,605.5,197393.0,72805.88,23489.74,29181.17,22006.28,49909.94
2023-01-18,13,170,669.78,113862.6,43856.14,46655.39,5164.03,13990.5,4196.54
2023-01-18,14,289,811.17,234428.13,99408.89,51562.42,21097.03,27230.98,35128.8
2023-01-18,15,200,524.35,104870.0,33672.9,34238.47,8315.7,14784.73,13858.21
2023-01-18,16,176,536.53,94429.28,39005.29,51647.94,12364.93,12197.47,-20786.35
2023-01-18,17,267,563.2,150374.4,59856.91,42068.18,17010.83,16370.77,15067.71
2023-01-18,18,219,553.63,121244.97,43746.7,28073.93,9060.63,24080.66,16283.04
2023-01-18,19,385,647.07,249121.95,79124.21,35180.68,22591.53,32412.53,79812.99
2023-01-18,20,172,532.59,91605.48,29316.99,31196.86,7077.03,15953.26,8061.34
2023-01-19,1,291,676.44,196844.04,75270.24,16965.18,22959.53,28554.95,53094.13
2023-01-19,2,234,621.16,145351.44,49000.85,59859.61,11519.33,27969.55,-2997.9
2023-01-19,3,274,685.09,187714.66,76130.48,15624.35,14066.03,29177.76,52716.04
2023-01-19,4,185,611.44,113116.4,42511.75,56498.59,11128.27,13354.3,-10376.51
2023-01-19,5,192,604.88,116136.96,36866.05,12099.03,9963.87,17607.89,39600.12
2023-01-19,6,211,602.49,127125.39,53558.41,29963.27,4691.93,18258.85,20652.93
2023-01-19,7,354,576.17,203964.18,75335.55,27752.14,16639.7,33446.16,50790.64
2023-01-19,8,159,675.95,107476.05,44266.23,20829.28,9709.8,11706.96,20963.78
2023-01-19,9,382,577.85,220738.7,99137.84,30560.82,32628.53,24580.08,33831.42
2023-01-19,10,165,487.62,80457.3,29071.64,62807.23,5013.57,15221.74,-31656.88
2023-01-19,11,202,635.01,128272.02,46569.71,50417.84,5697.2,16453.77,9133.51
2023-01-19,12,329,813.89,267769.81,95418.92,37530.1,29181.17,44523.88,61115.74
2023-01-19,13,212,636.85,135012.2,47546.64,24371.23,5164.03,20029.12,37901.17
2023-01-19,14,337,763.8,257400.6,85818.27,24351.33,21097.03,25569.89,100564.08
2023-01-19,15,237,641.64,152068.68,58039.57,43405.08,8315.7,26320.94,15987.39
2023-01-19,16,156,563.08,87840.48,29984.12,51038.38,12364.93,13801.01,-19347.97
2023-01-19,17,255,786.65,200595.75,72793.41,44755.29,17010.83,38841.0,27195.22
2023-01-19,18,111,504.22,55968.42,17072.41,30868.36,9060.63,12165.41,-13198.38
2023-01-19,19,400,767.35,306940.0,110602.7,17681.37,22591.53,37547.7,118516.7
2023-01-19,20,163,493.55,80448.65,30215.26,38182.19,7077.03,15308.07,-10333.9
2023-01-20,1,266,649.29,172711.14,67303.4,20663.08,22959.53,22931.37,38853.76
2023-01-20,2,340,600.11,204037.4,81417.42,33441.62,11519.33,26439.02,51220.0
2023-01-20,3,301,825.59,248502.59,107342.45,40072.94,14066.03,39703.17,47317.98
2023-01-20,4,184,598.95,110206.8,49134.99,76787.25,11128.27,20190.13,-47033.84
2023-01-20,5,190,556.5,105735.0,38323.51,11068.99,9963.87,16366.45,30012.18
2023-01-20,6,221,593.64,131194.44,56072.65,24924.3,4691.93,21839.99,23665.56
2023-01-20,7,362,816.13,295439.06,113554.33,31291.3,16639.7,46980.89,86972.84
2023-01-20,8,153,538.29,82358.37,27219.48,22208.57,9709.8,14260.92,8959.6
2023-01-20,9,345,585.89,202132.05,82608.88,14190.6,32628.53,25392.16,47311.88
2023-01-20,10,140,624.7,87458.0,37698.16,32992.38,5013.57,16028.12,-4274.23
2023-01-20,11,252,614.12,154758.24,57556.0,46120.01,5697.2,19293.38,26091.65
2023-01-20,12,364,564.29,205401.56,90494.58,46748.56,29181.17,23560.43,15416.82
2023-01-20,13,212,594.94,126127.28,42427.83,40769.46,5164.03,16272.98,21492.98
2023-01-20,14,359,714.58,256534.22,106802.14,44405.18,21097.03,39802.55,44427.31
2023-01-20,15,250,542.77,135692.5,51145.55,41880.2,8315.7,13246.33,21104.72
2023-01-20,16,180,592.68,106682.4,45442.4,50192.12,12364.93,14830.7,-16147.75
2023-01-20,17,290,717.51,208077.9,69329.71,22017.17,17010.83,24957.17,74763.02
2023-01-20,18,196,618.99,121322.04,43995.83,17804.07,9060.63,17187.35,33274.16
2023-01-20,19,379,793.34,300675.86,112721.94,28468.27,22591.53,51340.77,85553.34
2023-01-20,20,179,677.18,121215.22,53937.89,56273.65,7077.03,18098.04,-14171.4
2023-01-21,1,371,782.59,290340.89,94473.98,21539.08,22959.53,42695.86,108672.43
2023-01-21,2,328,711.8,233470.4,92517.65,25407.24,11519.33,23674.45,80351.73
2023-01-21,3,309,824.65,254816.85,101985.94,35753.94,14066.03,35680.96,67329.97
2023-01-21,4,227,535.54,121567.58,49365.61,25502.78,11128.27,17826.08,17744.84
2023-01-21,5,274,628.28,172148.72,68861.76,19636.19,9963.87,24638.56,49048.34
2023-01-21,6,243,481.59,117026.37,44791.44,15391.08,4691.93,17458.49,34693.43
2023-01-21,7,468,833.69,390166.92,118053.35,27889.46,16639.7,65511.78,162072.63
2023-01-21,8,191,698.35,133384.85,42156.61,11109.0,9709.8,13838.99,56570.45
2023-01-21,9,459,707.41,324701.19,137115.52,15881.14,32628.53,46247.02,92828.97
2023-01-21,10,171,577.45,98743.95,37991.77,74165.3,5013.57,13170.08,-31596.76
2023-01-21,11,282,683.49,192744.18,76723.82,45727.97,5697.2,35324.34,29270.85
2023-01-21,12,518,666.19,345086.42,132135.39,16851.79,29181.17,34471.92,132446.15
2023-01-21,13,231,599.97,138593.07,50598.45,47698.49,5164.03,23155.07,11977.02
2023-01-21,14,460,586.7,269882.0,102345.7,26429.0,21097.03,32171.11,87839.16
2023-01-21,15,290,693.01,200972.9,74626.27,22048.73,8315.7,21309.7,74672.5
2023-01-21,16,179,695.83,124553.57,47894.15,17873.07,12364.93,23104.82,23316.6
2023-01-21,17,305,829.21,252909.05,98142.73,44249.33,17010.83,42548.22,50957.94
2023-01-21,18,263,498.46,131094.98,42522.96,20387.18,9060.63,24285.56,34838.64
2023-01-21,19,528,811.03,428223.84,149775.35,31060.64,22591.53,47817.05,176979.27
2023-01-21,20,235,653.8,153643.0,57634.4,73348.6,7077.03,15975.32,-392.35
2023-01-22,1,337,794.83,267857.71,94041.87,22431.77,22959.53,53037.21,75387.33
2023-01-22,2,288,776.6,223660.8,68092.15,36029.69,11519.33,44948.74,63070.88
2023-01-22,3,329,659.63,217018.27,95742.26,26000.87,14066.03,36944.9,44264.21
2023-01-22,4,228,500.57,114129.96,44829.38,68893.03,11128.27,22007.0,-32727.72
2023-01-22,5,228,517.01,117878.28,47947.18,19954.85,9963.87,19975.76,20036.63
2023-01-22,6,233,505.57,117797.81,35431.14,25172.83,4691.93,15464.05,37037.86
2023-01-22,7,383,597.1,228689.3,75034.96,19874.56,16639.7,36744.26,80395.82
2023-01-22,8,198,486.3,96287.4,33997.84,11043.46,9709.8,14816.4,26719.89
2023-01-22,9,410,667.87,273826.7,94135.35,18531.59,32628.53,30173.38,98357.84
2023-01-22,10,161,697.25,112257.25,50148.23,52693.97,5013.57,13762.35,-9360.86
2023-01-22,11,304,513.32,156049.28,53863.48,33010.48,5697.2,15076.46,48401.65
2023-01-22,12,486,677.91,329464.26,122769.81,17538.4,29181.17,43034.91,116939.96
2023-01-22,13,227,630.01,143012.27,55641.92,25028.61,5164.03,15443.36,41734.35
2023-01-22,14,409,825.67,337699.03,118138.12,57140.22,21097.03,61257.94,80065.71
2023-01-22,15,323,560.34,180989.82,76435.86,57818.37,8315.7,37741.67,678.21
2023-01-22,16,203,556.96,113062.88,49984.18,24031.22,12364.93,14060.24,12622.31
2023-01-22,17,292,831.24,242722.08,83427.76,42148.45,17010.83,35459.11,64675.93
2023-01-22,18,263,538.18,141541.34,50446.51,37283.84,9060.63,21510.35,23240.01
2023-01-22,19,433,717.88,310842.04,120865.97,25671.15,22591.53,52498.49,89214.9
2023-01-22,20,214,708.72,151666.08,56001.69,59696.18,7077.03,23004.88,5886.31
2023-01-23,1,354,753.99,266912.46,112862.56,22920.38,22959.53,37080.88,71089.12
2023-01-23,2,257,737.33,189493.81,63727.37,55103.82,11519.33,33546.83,25596.46
2023-01-23,3,288,580.71,167244.48,75026.73,27390.88,14066.03,25274.4,25486.44
2023-01-23,4,196,700.89,137374.44,55465.8,54900.49,11128.27,24240.64,-8360.75
2023-01-23,5,215,694.92,149407.8,56855.03,20033.31,9963.87,17319.18,45236.42
2023-01-23,6,224,637.82,142871.68,50469.61,36350.99,4691.93,15427.32,35931.83
2023-01-23,7,377,749.69,282633.13,101731.72,26559.02,16639.7,56726.96,80975.72
2023-01-23,8,164,482.53,79134.92,26811.76,19465.3,9709.8,12667.7,10480.35
2023-01-23,9,366,721.07,263911.62,96820.41,18604.95,32628.53,46920.88,68936.84
2023-01-23,10,159,600.11,95417.49,33562.64,24594.22,5013.57,9722.4,22524.67
2023-01-23,11,257,710.81,182678.17,57983.95,48600.22,5697.2,20462.57,49934.22
2023-01-23,12,352,687.49,241996.48,80108.12,30936.56,29181.17,37001.07,64769.57
2023-01-23,13,205,647.22,132680.1,46150.97,29060.17,5164.03,24064.0,28240.93
2023-01-23,14,286,797.77,228162.22,90625.0,60167.91,21097.03,27312.42,28959.86
2023-01-23,15,269,538.54,144867.26,47251.06,27045.97,8315.7,24760.36,37494.17
2023-01-23,16,167,535.65,89453.55,32271.0,23429.9,12364.93,14893.82,6493.9
2023-01-23,17,289,568.17,164201.13,64385.9,23901.9,17010.83,27721.61,31180.89
2023-01-23,18,217,649.14,140863.38,46607.14,35401.55,9060.63,25757.4,24036.66
2023-01-23,19,404,588.49,237749.96,102421.95,16465.3,22591.53,31711.9,64559.28
2023-01-23,20,170,542.96,92303.2,39634.58,50422.7,7077.03,15323.59,-20154.7
2023-01-24,1,313,731.17,228856.21,88807.81,14711.95,22959.53,41209.31,61167.61
2023-01-24,2,274,787.85,215870.9,87621.62,37223.52,11519.33,34151.9,45354.52
2023-01-24,3,302,597.51,180448.02,57324.59,22291.15,14066.03,19824.62,66941.63
2023-01-24,4,175,602.6,105455.0,38252.31,32582.7,11128.27,14969.13,8522.6
2023-01-24,5,234,632.52,148009.68,59798.12,20163.1,9963.87,29534.7,28549.89
2023-01-24,6,195,597.51,116514.45,37406.32,25381.14,4691.93,18787.42,30247.64
2023-01-24,7,291,660.53,192214.23,57940.58,13003.76,16639.7,32692.23,71937.96
2023-01-24,8,150,601.31,90196.5,33755.63,22974.72,9709.8,12266.44,11489.91
2023-01-24,9,334,696.84,232744.56,72709.54,10678.94,32628.53,41695.99,75031.56
2023-01-24,10,145,545.96,79164.2,30133.16,31968.06,5013.57,10972.69,1076.72
2023-01-24,11,216,663.82,143385.12,54838.92,19776.85,5697.2,16848.52,46223.63
2023-01-24,12,374,790.52,295654.48,104965.99,42146.16,29181.17,30696.51,88664.65
2023-01-24,13,238,611.12,145446.56,65227.89,21443.03,5164.03,25547.66,28063.94
2023-01-24,14,281,643.36,180784.16,81334.23,48077.44,21097.03,23688.23,6587.23
2023-01-24,15,251,585.38,146930.38,65985.5,54127.79,8315.7,18417.83,83.55
2023-01-24,16,168,621.1,104344.8,36791.42,42727.65,12364.93,17389.17,-4928.36
2023-01-24,17,247,598.99,147950.53,48970.58,24254.57,17010.83,17117.02,40597.53
2023-01-24,18,218,547.46,119346.28,45448.89,22827.17,9060.63,21454.54,20555.04
2023-01-24,19,394,634.86,250134.84,107233.44,36960.87,22591.53,42461.88,40887.12
2023-01-24,20,189,711.07,134392.23,56156.28,70496.79,7077.03,27225.18,-26563.06
2023-01-25,1,300,595.53,178659.0,76807.62,12910.75,22959.53,31904.76,34076.34
2023-01-25,2,276,773.21,213405.96,85668.66,46728.21,11519.33,34372.2,35117.55
2023-01-25,3,267,675.98,180486.66,66382.77,31919.75,14066.03,35373.87,32744.24
2023-01-25,4,172,603.75,103845.0,35487.35,76498.49,11128.27,16018.06,-35287.16
2023-01-25,5,202,558.55,112827.1,33889.98,22525.81,9963.87,18119.05,28328.39
2023-01-25,6,209,590.03,123316.27,49279.84,26821.35,4691.93,12431.55,30091.6
2023-01-25,7,369,620.99,229145.31,83511.2,14660.73,16639.7,28415.3,85918.38
2023-01-25,8,138,561.06,77426.28,29939.97,20583.87,9709.8,9610.88,7581.76
2023-01-25,9,356,751.11,267395.16,82160.21,12190.64,32628.53,45276.47,95139.3
2023-01-25,10,119,509.82,60668.58,26005.45,45986.01,5013.57,6831.37,-23167.82
2023-01-25,11,268,528.56,141654.08,57127.5,20428.31,5697.2,23798.34,34602.73
2023-01-25,12,317,821.16,260307.72,88791.72,36601.4,29181.17,32500.89,73232.54
2023-01-25,13,201,696.91,140078.91,45501.66,32759.15,5164.03,17129.07,39525.0
2023-01-25,14,381,625.56,238338.36,94935.6,61579.95,21097.03,24737.09,35988.69
2023-01-25,15,247,511.85,126426.95,42217.58,49919.24,8315.7,12786.99,13187.44
2023-01-25,16,176,676.11,118995.36,53336.49,32151.51,12364.93,11430.62,9711.81
2023-01-25,17,275,667.26,183496.5,75162.83,20422.33,17010.83,23417.56,47482.95
2023-01-25,18,197,512.91,101043.27,42035.93,35425.96,9060.63,11168.58,3352.17
2023-01-25,19,449,600.0,269400.0,102257.84,11884.19,22591.53,45092.39,87574.05
2023-01-25,20,168,653.38,109767.84,43271.8,31103.87,7077.03,16068.62,12246.52
2023-01-26,1,322,800.79,257854.38,80709.25,10175.19,22959.53,46112.21,97898.19
2023-01-26,2,272,667.53,181568.16,80704.74,38067.93,11519.33,20048.75,31227.4
2023-01-26,3,288,583.59,168073.92,64373.91,30933.56,14066.03,27412.93,31287.48
2023-01-26,4,202,645.71,130433.42,55719.05,61212.3,11128.27,17613.03,-15239.22
2023-01-26,5,224,602.29,134912.96,55607.96,13751.6,9963.87,13692.27,41897.26
2023-01-26,6,234,709.12,165934.08,62098.03,18720.54,4691.93,25080.78,55342.79
2023-01-26,7,411,707.92,290955.12,129956.43,31711.42,16639.7,55579.33,57068.25
2023-01-26,8,169,686.6,116035.4,44703.46,16535.82,9709.8,19726.0,25360.33
2023-01-26,9,348,827.25,287883.0,119631.24,10367.17,32628.53,30248.56,95007.5
2023-01-26,10,137,489.56,67069.72,20729.26,63850.22,5013.57,10528.96,-33052.29
2023-01-26,11,261,600.25,156665.25,56762.14,40279.74,5697.2,16384.18,37541.99
2023-01-26,12,350,732.49,256371.5,87581.67,25226.93,29181.17,40887.82,73493.92
2023-01-26,13,236,673.93,159047.48,60510.97,32543.16,5164.03,26429.36,34399.95
2023-01-26,14,332,750.7,249232.4,77241.42,61312.93,21097.03,43236.2,46344.81
2023-01-26,15,268,493.9,132365.2,41421.3,39117.28,8315.7,18214.79,25296.13
2023-01-26,16,168,554.23,93110.64,38292.13,43824.13,12364.93,8754.62,-10125.17
2023-01-26,17,293,756.42,221631.06,71935.88,51610.59,17010.83,34401.73,46672.03
2023-01-26,18,209,652.98,136472.82,44359.73,17056.63,9060.63,25881.49,40114.34
2023-01-26,19,334,808.2,269938.8,112217.49,12420.14,22591.53,47316.48,75393.16
2023-01-26,20,182,495.33,90150.06,36677.42,52934.79,7077.03,10756.89,-17296.07
2023-01-27,1,330,660.83,218073.9,81764.96,18726.25,22959.53,29366.82,65256.35
2023-01-27,2,300,588.81,176643.0,68199.54,58277.53,11519.33,21660.4,16986.2
2023-01-27,3,265,572.33,151667.45,65131.96,20506.84,14066.03,23205.54,28757.08
2023-01-27,4,197,516.02,101655.94,44695.47,72161.69,11128.27,14209.4,-40538.89
2023-01-27,5,233,657.76,153258.08,55618.18,14233.04,9963.87,23085.37,50357.62
2023-01-27,6,194,545.1,105749.4,32960.3,27302.67,4691.93,16279.8,24514.7
2023-01-27,7,357,610.22,217848.54,91638.14,31591.11,16639.7,42830.01,35149.59
2023-01-27,8,136,591.62,80460.32,27545.27,26204.4,9709.8,10007.88,6992.96
2023-01-27,9,371,562.23,208587.33,68854.82,22403.75,32628.53,28370.63,56329.61
2023-01-27,10,149,591.34,88109.66,34252.95,48659.18,5013.57,15247.82,-15063.86
2023-01-27,11,267,696.11,185861.37,76960.05,24371.92,5697.2,15856.13,62976.06
2023-01-27,12,391,625.24,244468.84,86044.12,42705.94,29181.17,44151.94,42385.67
2023-01-27,13,194,480.35,93187.9,37144.28,50186.73,5164.03,14975.88,-14283.03
2023-01-27,14,288,708.35,204004.8,68489.54,50326.2,21097.03,22783.2,41308.83
2023-01-27,15,240,650.8,156192.0,49037.1,60536.07,8315.7,29980.62,8322.51
2023-01-27,16,171,648.2,110842.2,39445.83,52400.34,12364.93,12502.34,-5871.25
2023-01-27,17,284,597.38,169655.92,71763.51,19410.45,17010.83,25316.01,36155.11
2023-01-27,18,241,711.41,171449.81,57524.11,20989.07,9060.63,22052.05,61823.95
2023-01-27,19,322,756.2,243496.4,99907.29,19830.15,22591.53,30543.55,70623.88
2023-01-27,20,205,528.65,108373.25,45190.62,53348.35,7077.03,13371.78,-10614.53
2023-01-28,1,327,690.5,225793.5,81506.23,18158.62,22959.53,44010.92,59158.2
2023-01-28,2,314,646.33,202947.62,68951.7,28435.72,11519.33,25570.28,68470.59
2023-01-28,3,336,791.39,265907.04,107567.83,14516.34,14066.03,49248.57,80508.27
2023-01-28,4,245,501.89,122963.05,41467.18,44565.85,11128.27,18848.75,6953.0
2023-01-28,5,237,542.44,128558.28,57671.44,8903.17,9963.87,17858.28,34161.53
2023-01-28,6,246,659.54,162246.84,54754.72,30247.43,4691.93,29230.43,43322.32
2023-01-28,7,438,563.35,246747.3,104758.01,31616.48,16639.7,27952.04,65781.07
2023-01-28,8,186,569.34,105897.24,41781.19,22167.81,9709.8,16675.66,15562.78
2023-01-28,9,451,787.57,355194.07,107719.72,11418.38,32628.53,65577.33,137850.1
2023-01-28,10,186,510.91,95029.26,41410.11,65906.95,5013.57,13000.11,-30301.48
2023-01-28,11,328,590.64,193729.92,63000.66,35823.63,5697.2,32395.24,56813.19
2023-01-28,12,509,568.26,289244.34,116415.62,20702.64,29181.17,34995.39,87949.53
2023-01-28,13,268,547.17,146641.56,63424.46,18834.0,5164.03,22703.95,36515.11
2023-01-28,14,422,642.63,271189.86,98116.17,53444.95,21097.03,27719.26,70812.44
2023-01-28,15,284,512.94,145674.96,48060.89,58924.71,8315.7,24141.32,6232.34
2023-01-28,16,203,672.52,136521.56,57233.52,52944.8,12364.93,24544.42,-10566.11
2023-01-28,17,368,712.46,262185.28,97716.96,50131.49,17010.83,39886.22,57439.78
2023-01-28,18,267,523.16,139683.72,48586.42,19757.93,9060.63,26845.71,35433.04
2023-01-28,19,567,576.41,326824.47,146655.85,25255.43,22591.53,57687.11,74634.56
2023-01-28,20,219,713.76,156313.44,49241.88,57052.37,7077.03,20848.17,22093.98
2023-01-29,1,376,816.83,307128.08,94714.09,26600.52,22959.53,38638.58,124215.35
2023-01-29,2,345,783.27,270228.15,95450.18,64041.5,11519.33,48720.06,50497.08
2023-01-29,3,376,725.91,272942.16,114889.96,33797.05,14066.03,51094.24,59094.88
2023-01-29,4,229,648.13,148421.77,65622.28,55998.36,11128.27,22445.66,-6772.8
2023-01-29,5,242,717.12,173543.04,75012.93,17357.49,9963.87,23046.47,48162.29
2023-01-29,6,256,501.66,128424.96,43008.68,22220.7,4691.93,20025.33,38478.32
2023-01-29,7,368,616.41,226838.88,72491.68,25772.63,16639.7,43978.94,67955.93
2023-01-29,8,169,557.66,94244.54,28583.14,20996.62,9709.8,19032.88,15922.11
2023-01-29,9,500,797.01,398505.0,170998.66,31132.29,32628.53,53510.67,110234.84
2023-01-29,10,180,574.94,103489.2,32615.12,38823.94,5013.57,12462.22,14574.35
2023-01-29,11,289,707.69,204522.41,85649.15,49296.4,5697.2,35105.14,28774.52
2023-01-29,12,415,831.25,344968.75,139379.12,45651.89,29181.17,61771.21,68985.36
2023-01-29,13,237,621.35,147259.95,48051.33,29312.69,5164.03,24880.4,39851.5
2023-01-29,14,354,764.07,270480.78,119638.58,74605.79,21097.03,36200.09,18939.29
2023-01-29,15,351,711.64,249785.64,76149.0,46505.1,8315.7,47137.81,71678.02
